"code_module","code_presentation","id_student","id_site","date","sum_click"
"DDD","2013B",351775,547275,58,5
"FFF","2013B",546925,526831,82,1
"FFF","2013B",166421,527430,18,1
"FFF","2013B",538949,527203,158,1
"DDD","2013B",543860,547272,223,1
"FFF","2013B",150763,527169,142,5
"FFF","2013B",529175,527231,-10,2
"DDD","2013B",494637,547303,55,4
"FFF","2013B",535324,526738,40,1
"DDD","2013B",2615892,547556,24,5
"BBB","2013B",559606,542811,88,1
"DDD","2013B",558200,547303,219,1
"DDD","2013B",180958,547930,23,1
"DDD","2013B",542293,547303,163,9
"BBB","2013B",535278,542864,66,1
"DDD","2013B",474633,547964,74,2
"DDD","2013B",517646,547948,113,1
"FFF","2013B",556429,526738,98,1
"FFF","2013B",357219,526766,219,2
"BBB","2013B",540184,542864,27,17
"FFF","2013B",548521,526738,194,5
"FFF","2013B",481367,526738,94,1
"BBB","2013B",540750,542799,149,1
"FFF","2013B",157308,527134,-16,1
"DDD","2013B",399450,547272,131,1
"BBB","2013B",532839,543055,41,2
"BBB","2013B",555675,542797,73,3
"FFF","2013B",89895,527109,199,1
"FFF","2013B",520360,526738,33,1
"BBB","2013B",476710,543242,16,1
"BBB","2013B",550098,542891,42,1
"DDD","2013B",2536214,547548,13,2
"FFF","2013B",547581,526738,149,3
"FFF","2013B",559451,527204,-5,1
"DDD","2013B",543756,547948,86,1
"FFF","2013B",407670,527179,62,2
"DDD","2013B",907261,547622,195,1
"FFF","2013B",2189002,526721,46,4
"DDD","2013B",298040,547272,80,4
"FFF","2013B",2051035,527447,126,1
"FFF","2013B",438452,527507,163,1
"BBB","2013B",537473,543028,10,2
"BBB","2013B",394956,543071,0,3
"FFF","2013B",543599,527261,138,1
"FFF","2013B",522743,526831,75,9
"DDD","2013B",2460752,547303,200,2
"FFF","2013B",2646317,526721,156,9
"FFF","2013B",2617541,527526,157,8
"FFF","2013B",181508,527173,5,3
"BBB","2013B",541794,542892,87,1
"FFF","2013B",530296,527507,2,1
"FFF","2013B",2514431,526721,79,19
"DDD","2013B",549361,547303,116,3
"BBB","2013B",404022,542797,59,7
"BBB","2013B",559606,542795,113,1
"FFF","2013B",558558,527162,55,3
"FFF","2013B",377244,526738,7,3
"FFF","2013B",244918,526738,142,1
"BBB","2013B",1789199,542864,65,12
"FFF","2013B",541753,527116,151,2
"FFF","2013B",322106,527105,76,1
"DDD","2013B",542054,547303,10,3
"FFF","2013B",546348,526794,219,3
"BBB","2013B",517617,543055,176,1
"DDD","2013B",398199,547761,137,1
"DDD","2013B",552166,547944,-6,1
"DDD","2013B",503497,547626,31,1
"FFF","2013B",545379,526721,102,11
"FFF","2013B",355738,527219,-10,1
"FFF","2013B",2387054,527116,137,8
"DDD","2013B",270814,547774,156,1
"BBB","2013B",188152,542811,10,4
"DDD","2013B",516010,547752,114,1
"FFF","2013B",558807,527244,2,1
"FFF","2013B",2546095,526827,118,2
"BBB","2013B",542745,543055,14,4
"FFF","2013B",334224,527117,32,2
"DDD","2013B",465260,547875,36,2
"DDD","2013B",2418580,547953,45,2
"BBB","2013B",518469,543253,24,1
"DDD","2013B",180958,547270,79,1
"BBB","2013B",405471,542811,26,2
"FFF","2013B",82817,526738,54,1
"DDD","2013B",531202,547275,208,2
"DDD","2013B",422768,547272,33,1
"FFF","2013B",2567561,527169,209,2
"BBB","2013B",2622465,543217,162,1
"DDD","2013B",298040,547947,206,4
"FFF","2013B",499993,526738,81,1
"FFF","2013B",2068918,527163,15,1
"FFF","2013B",556880,526737,29,2
"FFF","2013B",529366,526775,105,2
"FFF","2013B",554919,527174,18,1
"FFF","2013B",546464,527170,-15,1
"BBB","2013B",483952,542864,128,6
"FFF","2013B",1934810,526796,134,4
"BBB","2013B",2273828,542811,196,2
"FFF","2013B",314507,526738,14,4
"DDD","2013B",557752,547832,16,1
"FFF","2013B",335242,526841,4,8
"FFF","2013B",391630,526721,17,3
"FFF","2013B",1436558,526845,2,7
"FFF","2013B",420699,526738,18,1
"DDD","2013B",2406709,547272,16,2
"BBB","2013B",401339,542864,6,1
"FFF","2013B",335242,527169,208,1
"BBB","2013B",2290090,542807,227,1
"DDD","2013B",2476998,547303,161,1
"FFF","2013B",548521,527186,124,1
"DDD","2013B",2678338,547673,42,2
"FFF","2013B",534792,527197,2,1
"FFF","2013B",540054,527176,19,1
"DDD","2013B",309580,547557,128,10
"BBB","2013B",521764,542811,126,3
"FFF","2013B",1936679,526738,-6,5
"BBB","2013B",1753965,542811,60,1
"DDD","2013B",957467,547275,129,1
"FFF","2013B",548095,526765,82,1
"DDD","2013B",537652,547945,14,1
"DDD","2013B",545704,547272,193,1
"DDD","2013B",368749,547303,59,10
"DDD","2013B",2133242,547547,70,3
"DDD","2013B",516843,547864,22,1
"DDD","2013B",2501768,547695,45,2
"FFF","2013B",527225,526853,123,1
"FFF","2013B",315945,526754,201,1
"FFF","2013B",559856,527169,17,1
"FFF","2013B",553963,526737,1,1
"FFF","2013B",2514949,527192,203,3
"DDD","2013B",559672,547912,163,2
"DDD","2013B",77763,547937,160,3
"FFF","2013B",551258,526853,125,21
"FFF","2013B",425997,527421,163,2
"DDD","2013B",554300,547816,4,1
"FFF","2013B",559856,526721,233,2
"DDD","2013B",298040,547556,46,2
"DDD","2013B",500006,547851,17,3
"BBB","2013B",524101,542807,70,5
"BBB","2013B",499891,542864,46,15
"FFF","2013B",419565,527218,13,1
"FFF","2013B",68208,526755,48,1
"FFF","2013B",2395804,527169,220,2
"FFF","2013B",302924,526796,136,16
"FFF","2013B",550736,526738,23,5
"BBB","2013B",2173572,542892,88,1
"BBB","2013B",31663,543235,92,1
"FFF","2013B",551688,527134,-14,1
"FFF","2013B",506321,526738,2,14
"DDD","2013B",501158,547821,-14,1
"FFF","2013B",522718,527115,43,12
"BBB","2013B",237913,542797,89,2
"DDD","2013B",443842,547918,0,7
"DDD","2013B",60135,547303,61,7
"BBB","2013B",548791,542804,203,2
"FFF","2013B",1090738,526721,95,1
"BBB","2013B",537488,542795,94,4
"BBB","2013B",551886,542807,142,4
"DDD","2013B",551334,547675,82,1
"FFF","2013B",559451,526739,-4,1
"FFF","2013B",539308,526835,129,1
"DDD","2013B",560114,547305,73,1
"FFF","2013B",2488251,526721,59,3
"FFF","2013B",549790,527219,36,1
"FFF","2013B",542100,526721,75,1
"BBB","2013B",556997,542864,94,1
"DDD","2013B",2540922,547303,194,1
"FFF","2013B",558915,526745,92,5
"FFF","2013B",531294,526738,129,2
"FFF","2013B",405314,526757,185,10
"FFF","2013B",320251,526821,28,3
"BBB","2013B",550342,542811,12,2
"BBB","2013B",2620178,542894,157,2
"BBB","2013B",546685,542864,8,1
"FFF","2013B",517269,526737,175,3
"DDD","2013B",554588,547305,78,4
"FFF","2013B",519936,526742,145,4
"DDD","2013B",40419,547272,0,1
"BBB","2013B",540750,543066,22,1
"FFF","2013B",252041,527219,5,2
"FFF","2013B",557345,526735,-7,1
"DDD","2013B",553964,547548,-6,5
"DDD","2013B",560179,547303,132,3
"DDD","2013B",2540922,547967,226,1
"DDD","2013B",266514,547542,221,1
"BBB","2013B",524101,542807,57,8
"FFF","2013B",537674,527169,60,1
"BBB","2013B",542259,542894,137,24
"FFF","2013B",395588,527219,150,1
"DDD","2013B",387289,547303,102,2
"FFF","2013B",407681,527116,217,1
"DDD","2013B",551550,547556,15,1
"FFF","2013B",1440072,526721,181,1
"FFF","2013B",465312,527217,84,1
"DDD","2013B",370949,547673,79,1
"FFF","2013B",557388,526738,5,6
"BBB","2013B",516432,542864,10,1
"FFF","2013B",537995,526745,15,3
"BBB","2013B",2622465,542864,46,5
"DDD","2013B",405784,547303,122,9
"FFF","2013B",503544,526721,3,6
"FFF","2013B",558915,527261,120,1
"FFF","2013B",539359,526738,110,1
"FFF","2013B",555503,527230,85,1
"DDD","2013B",2633235,547557,132,3
"DDD","2013B",559469,547303,94,6
"FFF","2013B",273605,526844,-7,1
"FFF","2013B",302924,527114,31,1
"BBB","2013B",2291598,543262,170,1
"FFF","2013B",556351,527218,39,1
"FFF","2013B",58549,527167,131,1
"DDD","2013B",2633235,547552,121,1
"BBB","2013B",561161,542864,222,4
"BBB","2013B",539265,542807,141,15
"DDD","2013B",433386,547542,106,1
"DDD","2013B",524378,547276,15,7
"FFF","2013B",557586,526721,72,8
"BBB","2013B",475688,543020,0,1
"DDD","2013B",496601,547774,101,1
"FFF","2013B",418634,526737,58,12
"FFF","2013B",320251,527203,46,1
"BBB","2013B",483371,542810,102,1
"FFF","2013B",536125,526721,204,4
"BBB","2013B",188152,542864,4,2
"FFF","2013B",556133,526738,158,5
"FFF","2013B",2658271,526738,-1,1
"DDD","2013B",549038,547895,103,1
"DDD","2013B",476041,547272,186,1
"FFF","2013B",558772,526763,177,1
"FFF","2013B",559440,526721,-16,2
"FFF","2013B",2678429,526754,172,29
"BBB","2013B",480815,542811,37,2
"FFF","2013B",533044,527230,18,2
"FFF","2013B",560425,526801,221,1
"BBB","2013B",537162,542792,228,2
"FFF","2013B",2532320,526737,165,1
"BBB","2013B",557032,543028,134,1
"DDD","2013B",552661,547303,195,1
"BBB","2013B",392281,543188,10,1
"FFF","2013B",554558,527178,31,5
"BBB","2013B",377846,542795,6,5
"DDD","2013B",558200,547272,47,2
"FFF","2013B",519936,527214,158,1
"FFF","2013B",1809578,526833,166,6
"FFF","2013B",1500410,527116,221,1
"DDD","2013B",548069,547817,27,1
"BBB","2013B",483074,542864,227,1
"FFF","2013B",534913,527169,222,4
"BBB","2013B",548800,542808,-7,2
"FFF","2013B",536556,527446,78,2
"FFF","2013B",446440,526820,165,6
"DDD","2013B",2146936,547947,38,1
"DDD","2013B",530234,547272,163,4
"DDD","2013B",504819,547303,-7,1
"FFF","2013B",520360,527438,3,2
"FFF","2013B",529644,526735,9,2
"DDD","2013B",553964,547272,15,1
"BBB","2013B",2097916,542864,203,5
"FFF","2013B",479922,526741,102,1
"BBB","2013B",1493476,542891,53,1
"DDD","2013B",166713,547851,26,1
"FFF","2013B",551027,526721,43,4
"FFF","2013B",1510285,526721,95,4
"BBB","2013B",445065,542807,102,12
"FFF","2013B",476845,527114,212,1
"DDD","2013B",369908,547958,144,2
"BBB","2013B",547259,543296,169,1
"BBB","2013B",554336,542797,54,1
"FFF","2013B",558208,526841,42,26
"FFF","2013B",2514949,526797,211,7
"FFF","2013B",551805,526845,209,2
"FFF","2013B",539440,526759,199,4
"DDD","2013B",549095,547272,-5,4
"FFF","2013B",551528,526738,22,1
"DDD","2013B",1577134,547686,46,1
"BBB","2013B",1971393,542807,234,6
"FFF","2013B",2507271,527115,64,2
"FFF","2013B",2553363,526838,42,8
"FFF","2013B",403158,527219,2,3
"FFF","2013B",548459,527192,172,2
"DDD","2013B",134025,547272,52,1
"FFF","2013B",554044,527115,20,1
"FFF","2013B",559991,526823,74,2
"DDD","2013B",442865,547303,24,2
"FFF","2013B",540155,526721,46,4
"FFF","2013B",319563,527261,160,4
"DDD","2013B",556362,547729,192,1
"FFF","2013B",557345,526834,188,5
"FFF","2013B",89895,526821,44,10
"FFF","2013B",489443,527355,2,2
"DDD","2013B",435423,547272,31,4
"DDD","2013B",2672686,547272,23,2
"FFF","2013B",285391,527203,110,1
"DDD","2013B",559420,547816,-5,1
"FFF","2013B",402531,527230,18,1
"BBB","2013B",427536,542811,108,3
"BBB","2013B",553508,542864,157,2
"DDD","2013B",2602486,547272,4,12
"DDD","2013B",535986,547303,212,5
"FFF","2013B",559397,527218,-10,1
"FFF","2013B",494165,527116,192,1
"DDD","2013B",481350,547303,-7,4
"FFF","2013B",535276,526721,15,1
"DDD","2013B",547349,547303,117,3
"BBB","2013B",553487,542811,170,2
"BBB","2013B",537905,542811,126,1
"DDD","2013B",531069,547674,18,1
"BBB","2013B",548714,542797,80,2
"FFF","2013B",398656,526721,144,4
"FFF","2013B",559155,527116,172,1
"FFF","2013B",1907755,526738,222,1
"FFF","2013B",371787,527173,11,2
"DDD","2013B",556362,547654,-16,1
"DDD","2013B",532267,547272,37,1
"FFF","2013B",351034,526738,225,1
"FFF","2013B",368886,526721,81,7
"BBB","2013B",539385,543253,123,2
"FFF","2013B",514580,526744,187,1
"FFF","2013B",282879,526801,45,22
"FFF","2013B",535804,527261,129,1
"BBB","2013B",479343,542892,79,1
"BBB","2013B",294961,542811,18,1
"FFF","2013B",559454,527219,-18,4
"FFF","2013B",465312,526743,154,3
"DDD","2013B",1843355,547303,75,1
"FFF","2013B",391891,526745,24,2
"DDD","2013B",2655683,547272,40,1
"DDD","2013B",292713,547303,14,2
"BBB","2013B",550429,542807,107,5
"DDD","2013B",535707,547834,34,1
"DDD","2013B",2133242,547967,23,1
"DDD","2013B",2460752,547303,-9,3
"FFF","2013B",480981,527231,-4,2
"DDD","2013B",551375,547272,135,1
"DDD","2013B",550092,547303,99,6
"FFF","2013B",559405,526845,30,21
"FFF","2013B",541923,527204,11,1
"FFF","2013B",494165,526819,46,2
"FFF","2013B",399895,526721,199,2
"FFF","2013B",355143,526845,55,3
"DDD","2013B",533522,547951,10,1
"FFF","2013B",496491,527203,64,1
"DDD","2013B",442545,547303,30,8
"FFF","2013B",537656,526721,210,2
"FFF","2013B",538916,527228,68,2
"BBB","2013B",434646,543116,92,1
"FFF","2013B",199244,526721,22,3
"FFF","2013B",199446,527398,18,1
"DDD","2013B",166713,547547,62,3
"DDD","2013B",510195,547700,34,2
"FFF","2013B",243657,526738,37,5
"FFF","2013B",240024,526738,32,1
"FFF","2013B",419791,526721,148,10
"FFF","2013B",560425,527203,-3,1
"BBB","2013B",548504,542864,117,1
"DDD","2013B",442865,547664,155,1
"DDD","2013B",2624720,547872,-13,1
"DDD","2013B",524378,547857,23,1
"DDD","2013B",532718,547946,193,2
"FFF","2013B",383907,526721,147,6
"DDD","2013B",548473,547673,48,1
"BBB","2013B",550921,542811,3,15
"FFF","2013B",531629,527230,10,2
"FFF","2013B",553781,526767,88,14
"BBB","2013B",497280,542894,136,7
"BBB","2013B",83254,542811,74,2
"DDD","2013B",557045,547844,20,1
"BBB","2013B",501550,542864,222,5
"BBB","2013B",558747,542811,115,2
"DDD","2013B",2231961,547774,126,1
"DDD","2013B",480929,547545,198,5
"DDD","2013B",160005,547303,54,3
"FFF","2013B",467854,527433,119,1
"FFF","2013B",545951,526821,32,5
"DDD","2013B",437281,547303,214,1
"FFF","2013B",537955,526833,169,2
"FFF","2013B",391822,527169,171,1
"BBB","2013B",501550,542807,25,1
"DDD","2013B",511576,547272,36,2
"DDD","2013B",2374051,547557,145,23
"DDD","2013B",534910,547272,130,5
"DDD","2013B",329689,547275,52,1
"BBB","2013B",539418,542864,45,9
"FFF","2013B",554592,527192,200,1
"FFF","2013B",552721,527116,215,34
"BBB","2013B",2481765,542797,64,4
"FFF","2013B",1464952,527173,47,2
"BBB","2013B",152929,542864,63,11
"FFF","2013B",557710,527301,163,1
"DDD","2013B",544839,547946,-5,1
"FFF","2013B",419946,526721,193,1
"BBB","2013B",536900,542893,124,1
"FFF","2013B",373135,527113,218,198
"DDD","2013B",538611,547303,38,7
"FFF","2013B",547228,527261,158,1
"DDD","2013B",558645,547867,25,1
"FFF","2013B",557877,526738,116,1
"DDD","2013B",371831,547821,33,3
"FFF","2013B",553655,527389,96,1
"FFF","2013B",535052,527115,29,46
"FFF","2013B",348159,526721,176,2
"DDD","2013B",554205,547951,7,3
"BBB","2013B",540184,542810,188,2
"BBB","2013B",537193,542807,119,5
"BBB","2013B",143741,542811,150,31
"BBB","2013B",476783,542864,121,5
"DDD","2013B",438662,547640,37,1
"FFF","2013B",357219,527508,34,1
"DDD","2013B",537139,547272,17,3
"DDD","2013B",466990,547539,138,4
"DDD","2013B",369908,547945,97,1
"FFF","2013B",540800,526735,65,1
"FFF","2013B",556251,526738,47,2
"BBB","2013B",1574398,542795,53,4
"DDD","2013B",550604,547272,4,3
"DDD","2013B",1577134,547828,6,1
"DDD","2013B",540694,547303,92,2
"BBB","2013B",541363,542807,95,17
"FFF","2013B",1839012,526737,50,2
"FFF","2013B",128791,527203,36,2
"DDD","2013B",442886,547709,66,1
"FFF","2013B",559155,526721,219,9
"FFF","2013B",1966591,526737,172,3
"DDD","2013B",1913872,547683,55,1
"FFF","2013B",1534560,526834,165,3
"FFF","2013B",548459,526721,133,1
"FFF","2013B",366492,527469,55,1
"DDD","2013B",549424,547303,115,1
"FFF","2013B",2045818,527218,-17,1
"FFF","2013B",497102,527420,199,1
"DDD","2013B",559706,547928,26,1
"FFF","2013B",539963,526737,9,8
"FFF","2013B",303595,526738,39,7
"DDD","2013B",560347,547548,23,1
"BBB","2013B",556878,542807,95,8
"DDD","2013B",2678338,547966,-8,1
"FFF","2013B",494340,527122,149,1
"DDD","2013B",540686,547276,170,2
"FFF","2013B",527744,526738,10,4
"BBB","2013B",535152,543190,22,1
"DDD","2013B",1430804,547902,11,1
"DDD","2013B",474464,547547,60,1
"FFF","2013B",480960,527163,12,4
"BBB","2013B",554608,542797,65,5
"BBB","2013B",519800,542811,99,1
"DDD","2013B",395757,547622,177,1
"BBB","2013B",478317,542864,72,7
"FFF","2013B",539332,527179,65,2
"DDD","2013B",390233,547929,106,1
"DDD","2013B",166713,547606,79,3
"DDD","2013B",269676,547706,217,2
"DDD","2013B",2656282,547958,24,1
"DDD","2013B",535831,547936,105,1
"FFF","2013B",542987,526721,210,6
"DDD","2013B",2177871,547829,130,1
"DDD","2013B",550762,547902,0,1
"DDD","2013B",1843026,547272,115,1
"FFF","2013B",543384,526738,15,1
"FFF","2013B",398862,526721,82,5
"FFF","2013B",420699,527107,78,1
"FFF","2013B",556210,527494,98,1
"DDD","2013B",369908,547680,163,1
"BBB","2013B",415716,542864,191,3
"DDD","2013B",560114,547303,101,5
"FFF","2013B",480199,527349,2,1
"DDD","2013B",556082,547968,67,3
"FFF","2013B",537980,526775,122,5
"BBB","2013B",556877,542811,3,17
"BBB","2013B",2617596,542864,141,2
"BBB","2013B",489251,542864,16,2
"BBB","2013B",2522093,542864,61,6
"DDD","2013B",528034,547303,6,1
"BBB","2013B",522373,542807,0,2
"DDD","2013B",399450,547303,85,4
"FFF","2013B",544313,526721,201,5
"BBB","2013B",249534,542795,218,1
"BBB","2013B",557024,542895,177,1
"BBB","2013B",185349,542811,227,3
"FFF","2013B",534958,527119,147,1
"BBB","2013B",173316,542807,39,2
"FFF","2013B",481453,527503,220,1
"DDD","2013B",366024,547307,28,2
"DDD","2013B",1638119,547966,208,1
"BBB","2013B",535145,542811,49,1
"DDD","2013B",1944130,547932,190,2
"DDD","2013B",2358423,547623,-13,1
"DDD","2013B",92775,547950,-10,1
"DDD","2013B",524378,547949,45,1
"FFF","2013B",533997,526859,73,2
"FFF","2013B",382160,527218,17,3
"DDD","2013B",557694,547306,156,1
"BBB","2013B",555667,542864,26,3
"FFF","2013B",988019,526738,81,2
"FFF","2013B",1846751,526721,18,2
"BBB","2013B",467035,542797,67,1
"FFF","2013B",407670,527203,164,2
"BBB","2013B",561366,543068,11,4
"FFF","2013B",383907,526757,149,10
"DDD","2013B",464236,547546,49,3
"FFF","2013B",2521655,526820,8,8
"FFF","2013B",327650,527203,122,2
"DDD","2013B",2672686,547947,116,4
"BBB","2013B",561164,542891,30,3
"FFF","2013B",366492,526738,84,1
"DDD","2013B",549783,547552,128,2
"FFF","2013B",558628,527125,173,1
"DDD","2013B",324268,547930,20,7
"FFF","2013B",555250,526738,14,5
"FFF","2013B",135075,527146,148,2
"BBB","2013B",2481224,542795,-8,1
"FFF","2013B",529991,527164,29,1
"BBB","2013B",543165,542891,60,1
"BBB","2013B",297484,542811,22,8
"DDD","2013B",538211,547836,0,1
"FFF","2013B",559785,527438,31,1
"BBB","2013B",471525,542811,107,1
"FFF","2013B",504157,526738,56,1
"BBB","2013B",556992,542811,20,5
"DDD","2013B",370949,547642,124,1
"FFF","2013B",546412,527169,201,1
"DDD","2013B",2624720,547946,5,5
"DDD","2013B",1638425,547890,36,1
"FFF","2013B",335242,526737,201,4
"BBB","2013B",548839,543215,159,2
"DDD","2013B",298040,547267,174,4
"BBB","2013B",2444088,542811,36,3
"DDD","2013B",500766,547272,150,2
"FFF","2013B",265112,526738,75,1
"BBB","2013B",267761,543253,-6,1
"FFF","2013B",543599,527116,122,1
"DDD","2013B",546675,547272,223,2
"DDD","2013B",547679,547680,80,1
"FFF","2013B",265112,526834,172,4
"BBB","2013B",505961,542864,228,1
"BBB","2013B",484933,543181,216,1
"FFF","2013B",2617541,527389,-16,1
"DDD","2013B",528846,547272,197,4
"FFF","2013B",2532323,526738,35,9
"FFF","2013B",2481646,526721,223,1
"FFF","2013B",532968,527219,-13,3
"FFF","2013B",427348,526737,64,9
"BBB","2013B",513733,542807,26,1
"FFF","2013B",549513,526738,48,1
"DDD","2013B",442545,547272,18,2
"FFF","2013B",528509,527115,108,6
"BBB","2013B",535773,542864,38,4
"FFF","2013B",543019,526721,211,9
"FFF","2013B",291960,527353,13,1
"FFF","2013B",538941,526748,81,3
"FFF","2013B",545080,527261,173,1
"DDD","2013B",472060,547895,113,2
"BBB","2013B",329800,543055,85,1
"DDD","2013B",435423,547937,68,1
"FFF","2013B",1997164,526821,45,11
"FFF","2013B",553500,526738,131,1
"DDD","2013B",2672686,547947,132,2
"FFF","2013B",494443,527163,24,4
"FFF","2013B",553649,527218,-1,1
"FFF","2013B",536125,526721,43,4
"BBB","2013B",540184,542894,136,1
"DDD","2013B",386880,547940,79,2
"DDD","2013B",466158,547272,91,2
"BBB","2013B",203481,542795,227,6
"FFF","2013B",556783,527463,220,1
"BBB","2013B",505961,542893,124,2
"FFF","2013B",500652,526738,10,7
"DDD","2013B",555151,547272,41,1
"DDD","2013B",2133242,547303,35,3
"DDD","2013B",543756,547828,-2,1
"FFF","2013B",2691740,527114,15,26
"DDD","2013B",307932,547303,6,3
"FFF","2013B",531077,526721,107,2
"FFF","2013B",540160,526738,47,1
"DDD","2013B",500136,547303,6,1
"FFF","2013B",2623427,526721,121,1
"FFF","2013B",553220,526738,88,14
"DDD","2013B",556185,547552,126,1
"FFF","2013B",407670,526721,83,11
"FFF","2013B",522850,527261,142,1
"BBB","2013B",468021,542800,71,3
"DDD","2013B",550604,547275,123,2
"DDD","2013B",494637,547946,55,3
"DDD","2013B",548996,547947,106,1
"BBB","2013B",502717,543310,216,1
"BBB","2013B",539265,542811,32,2
"DDD","2013B",400451,547903,99,1
"FFF","2013B",529563,527109,220,1
"DDD","2013B",522654,547272,79,3
"DDD","2013B",2549939,547872,24,1
"FFF","2013B",416229,526757,183,1
"FFF","2013B",425755,526738,9,11
"FFF","2013B",479860,527174,3,4
"DDD","2013B",538611,547851,38,3
"DDD","2013B",418490,547820,-11,2
"FFF","2013B",554919,526738,57,6
"FFF","2013B",514580,526841,43,34
"FFF","2013B",544173,527132,198,1
"FFF","2013B",547581,527133,190,2
"FFF","2013B",522923,527169,216,1
"DDD","2013B",558645,547270,79,1
"DDD","2013B",373126,547274,73,1
"FFF","2013B",234609,527169,170,3
"FFF","2013B",467506,527204,153,2
"FFF","2013B",551397,527492,18,2
"FFF","2013B",118668,526721,137,12
"BBB","2013B",546749,542797,51,2
"FFF","2013B",546329,527112,162,1
"DDD","2013B",481549,547303,146,2
"DDD","2013B",525066,547726,52,1
"FFF","2013B",294679,526738,4,8
"FFF","2013B",534750,526721,22,3
"FFF","2013B",465312,527169,137,1
"BBB","2013B",550960,543041,15,1
